# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 
  20639         1.917   2.597   3.242   8.975   9.175   9.275   10.560   10.610   10.690 1.087   1.087   1.237 1.092   1.097   1.252
  20663         0.512   0.512   1.127   8.575   8.575   8.575   9.052   9.107   9.112 0.312   0.322   0.337 0.322   0.332   0.342
  2068         1.142   1.142   1.142   8.575   8.575   8.575   8.782   8.787   8.787 0.023   0.018   0.018 0.013   0.008   0.008
  20860         0.417   0.512   2.232   8.525   8.625   9.025   8.912   8.977   9.112 0.043   0.202   0.247 0.043   0.207   0.247
  2096         1.892   2.737   4.252   8.675   8.825   9.125   9.417   9.487   9.557 0.197   0.467   0.507 0.202   0.482   0.517
  21         1.327   1.382   1.692   9.175   9.225   9.375   9.827   9.852   9.982 0.097   0.382   0.412 0.102   0.382   0.417
  2100         0.517   0.597   1.927   8.525   8.675   8.775   9.092   9.167   9.217 0.222   0.337   0.397 0.227   0.342   0.402
  2102         0.172   1.752   1.752   8.625   8.625   8.925   9.222   9.237   9.352 0.037   0.412   0.427 0.047   0.417   0.432
  21038         1.692   1.802   2.427   8.825   9.025   9.025   10.330   10.420   10.450 1.032   1.052   1.227 1.042   1.062   1.247
  21174         1.527   3.252   3.252   8.975   8.975   9.175   9.477   9.497   9.582 0.097   0.287   0.302 0.102   0.292   0.307
  21201         1.407   1.407   1.457   9.175   9.175   9.275   9.207   9.217   9.232 0.353   0.213   0.078 0.348   0.208   0.078
  21226         1.137   1.307   1.402   8.775   8.775   8.925   9.392   9.447   9.462 0.367   0.412   0.432 0.407   0.422   0.437
  21315         1.347   1.347   1.347   8.125   8.125   8.125   8.747   8.752   8.762 0.417   0.427   0.437 0.427   0.437   0.447
  21329         4.842   4.842   4.842   8.775   8.775   8.775   9.812   9.827   9.837 0.802   0.817   0.827 0.812   0.827   0.837
  21379         0.172   0.172   0.172   8.275   8.275   8.275   9.452   9.462   9.472 0.952   0.962   0.972 0.967   0.977   0.987
  2149         0.002   0.002   0.002   7.075   7.075   7.075   7.002   7.002   7.002 2.998   2.998   2.998 2.998   2.998   2.998
  21708         3.522   3.522   3.522   8.775   8.775   8.775   10.480   10.490   10.490 0.957   0.962   0.962 0.962   0.967   0.967
  21772         4.527   4.527   4.527   8.875   8.875   8.875   11.020   11.030   11.030 1.262   1.272   1.272 1.272   1.282   1.282
  21894         1.967   1.967   1.967   9.425   9.425   9.425   10.130   10.140   10.140 1.173   1.163   1.158 1.163   1.153   1.148
  21926         3.817   3.817   3.817   9.475   9.475   9.475   11.400   11.410   11.410 0.502   0.507   0.507 0.522   0.527   0.527
  21963         0.842   1.352   1.377   8.575   8.575   8.875   9.207   9.252   9.332 0.262   0.467   0.487 0.267   0.472   0.492
  21971         0.762   0.762   0.762   8.975   8.975   8.975   9.072   9.077   9.082 0.943   0.938   0.933 0.933   0.928   0.923
  22002         1.607   1.607   1.607   9.275   9.275   9.275   11.230   11.240   11.240 0.177   0.182   0.182 0.192   0.197   0.197
  22059         2.967   2.967   3.097   9.275   9.275   9.275   10.790   10.800   10.820 0.537   0.547   0.557 0.537   0.547   0.557
  22173         0.447   3.757   3.757   9.375   9.375   9.475   10.150   10.230   10.270 0.237   1.327   1.387 0.242   0.947   1.007
  22279         2.817   2.817   3.397   8.725   8.725   9.375   10.450   10.460   10.640 0.177   1.092   1.107 0.187   1.097   1.112
  2228         2.117   2.877   4.022   8.975   9.125   9.275   10.490   10.510   10.610 1.032   1.047   1.172 1.047   1.172   1.187
  22312         0.302   0.302   0.302   7.925   7.925   7.925   8.372   8.372   8.382 0.227   0.227   0.237 0.237   0.237   0.247
  22343         1.102   1.587   2.177   9.025   9.125   9.225   9.922   9.947   10.010 0.367   0.482   0.672 0.372   0.492   0.682
  22371         2.317   2.317   2.317   8.825   8.825   8.825   10.880   10.880   10.880 1.842   1.847   1.847 1.852   1.857   1.857
  22385         1.747   2.342   2.927   8.675   8.825   8.875   10.120   10.140   10.200 1.097   1.122   1.167 1.107   1.137   1.197
  22456         2.392   3.037   3.472   8.925   9.075   9.175   10.480   10.540   10.590 1.167   1.212   1.307 1.172   1.217   1.307
  22632         1.242   1.242   1.242   8.275   8.275   8.275   8.822   8.832   8.842 0.322   0.332   0.337 0.332   0.342   0.347
  22697         0.932   1.087   2.032   8.925   8.925   9.075   9.132   9.152   9.167 0.343   0.018   0.007 0.333   0.013   0.012
  22727         2.877   2.877   2.877   8.925   8.925   8.925   9.022   9.022   9.022 0.063   0.063   0.063 0.058   0.058   0.058
  22795         3.462   3.462   3.462   9.125   9.125   9.125   10.150   10.160   10.160 0.358   0.353   0.348 0.348   0.343   0.338
  22804         0.537   0.537   1.102   8.675   8.825   8.825   9.247   9.292   9.297 0.247   0.262   0.327 0.252   0.267   0.337
  22833         0.367   0.367   3.722   8.575   8.975   8.975   9.512   9.532   9.622 0.383   0.368   0.882 0.383   0.368   0.887
  22834         2.462   2.462   2.462   8.625   8.625   8.625   10.440   10.450   10.450 0.677   0.682   0.682 0.692   0.697   0.697
  22847         3.617   3.617   3.617   9.575   9.575   9.575   10.520   10.520   10.530 0.398   0.393   0.388 0.383   0.378   0.373
  22857         0.837   1.552   4.757   8.925   9.025   9.125   9.902   9.962   10.030 0.652   0.737   0.782 0.667   0.737   0.787
  22919         3.917   3.917   3.917   9.275   9.275   9.275   11.090   11.090   11.090 0.492   0.492   0.492 0.507   0.507   0.507
  23053         1.002   1.872   1.872   8.375   8.375   8.825   9.937   9.947   10.040 1.017   1.387   1.402 1.027   1.387   1.402
  23086         1.597   1.597   2.782   8.075   8.125   8.825   8.967   8.977   9.127 0.567   0.667   0.772 0.572   0.672   0.772
  23156         0.357   0.357   0.357   9.025   9.025   9.025   9.407   9.407   9.407 0.042   0.042   0.042 0.057   0.057   0.057
  23250         1.062   1.767   1.892   9.325   9.325   9.425   9.817   9.837   9.867 0.118   0.147   0.167 0.108   0.157   0.177
  23316         2.312   3.447   3.447   8.825   8.825   9.275   10.060   10.080   10.210 0.012   0.477   0.682 0.022   0.477   0.697
  23351         2.522   2.522   2.522   8.875   8.875   8.875   9.627   9.632   9.642 0.477   0.482   0.492 0.492   0.497   0.507
  23441         3.057   3.137   3.422   8.925   9.025   9.075   10.260   10.300   10.390 1.057   1.072   1.097 1.062   1.087   1.102
  23451         1.807   2.522   3.897   8.425   8.625   8.775   9.207   9.262   9.317 0.117   0.432   0.572 0.407   0.477   0.737
  23491         1.212   1.872   3.152   9.175   9.225   9.475   9.697   9.712   10.040 1.268   1.068   0.208 1.253   1.058   0.198
  23570         4.452   4.452   4.452   8.125   8.125   8.125   9.202   9.212   9.212 0.877   0.887   0.887 0.882   0.892   0.892
  23579         1.952   1.952   1.952   9.475   9.475   9.475   10.570   10.570   10.580 0.323   0.318   0.308 0.313   0.308   0.298
  23685         0.267   0.267   3.082   8.425   8.825   8.825   9.417   9.497   9.507 0.482   0.492   0.802 0.487   0.497   0.807
  23720         0.707   1.137   2.887   8.525   8.675   8.725   8.982   9.067   9.082 0.182   0.197   0.257 0.192   0.202   0.272
  23761         2.222   3.142   4.117   9.075   9.275   9.275   10.580   10.710   10.770 0.547   0.727   0.942 0.557   0.742   0.952
  23795         2.487   2.487   2.487   9.325   9.325   9.325   10.470   10.470   10.480 0.098   0.093   0.083 0.088   0.083   0.073
  23817         1.282   1.282   1.282   7.975   7.975   7.975   8.952   8.957   8.967 0.792   0.802   0.812 0.797   0.807   0.817
  23844         3.822   3.822   3.822   8.525   8.525   8.525   9.452   9.457   9.462 0.752   0.757   0.762 0.757   0.762   0.767
  23851         0.292   0.407   0.407   8.475   8.475   8.575   8.767   8.777   8.897 0.112   0.147   0.157 0.117   0.152   0.162
  23855         2.342   3.392   3.967   8.425   8.875   8.925   9.927   10.040   10.120 0.842   1.067   1.307 0.847   1.067   1.312
  23882         1.737   2.567   4.167   9.075   9.125   9.275   9.522   9.617   9.657 0.453   0.117   0.227 0.443   0.127   0.232
  239         0.142   0.212   0.212   9.025   9.025   9.275   9.237   9.252   9.387 0.018   0.012   0.027 0.018   0.012   0.027
  23903         0.407   0.632   0.632   8.125   8.125   8.475   8.842   8.847   8.967 0.347   0.527   0.532 0.352   0.532   0.537
  23927         2.562   2.837   2.837   8.875   9.225   9.225   10.220   10.270   10.300 0.732   0.747   0.832 0.737   0.752   0.842
  23941         3.267   3.267   3.267   8.075   8.075   8.075   9.107   9.107   9.117 0.812   0.812   0.817 0.822   0.822   0.827
  24066         0.407   0.407   0.407   8.075   8.075   8.075   8.717   8.727   8.737 0.412   0.432   0.442 0.427   0.447   0.457
  24130         1.272   2.357   2.357   9.425   9.475   9.475   10.770   10.950   10.960 0.358   0.432   0.437 0.338   0.437   0.442
