# ID dust:Av_16 dust:Av_median dust:Av_84 dblplaw:tau_16 dblplaw:tau_median dblplaw:tau_84 dblplaw:beta_16 dblplaw:beta_median dblplaw:beta_84 dblplaw:metallicity_16 dblplaw:metallicity_median dblplaw:metallicity_84 dblplaw:massformed_16 dblplaw:massformed_median dblplaw:massformed_84 dblplaw:alpha_16 dblplaw:alpha_median dblplaw:alpha_84 redshift_16 redshift_median redshift_84 UVcolour_16 UVcolour_median UVcolour_84 VJcolour_16 VJcolour_median VJcolour_84 tmw_16 tmw_median tmw_84 sfr_16 sfr_median sfr_84 mstar_liv_16 mstar_liv_median mstar_liv_84 z_input global_log_evidence global_log_evidence_err min_chisq_reduced
1.706200000000000000e+04 9.004008718519140864e-01 1.116687802530309970e+00 1.336063629119839780e+00 4.990344401599876356e+00 5.203211991177983720e+00 5.363134282414269371e+00 2.205369961809402923e+01 1.183091405203954167e+02 4.884428156488687023e+02 1.009250115840416351e+00 1.565720754126893821e+00 1.877090000739788822e+00 9.661302029184758666e+00 9.700634661068347597e+00 9.745118329067727458e+00 3.406517257173793212e+01 1.416278612947635906e+02 5.264175492217060537e+02 1.022256009550168709e+00 1.057591288862259837e+00 1.089064273389646287e+00 1.430063686129791733e+00 1.486587929167153987e+00 1.537942552095008075e+00 9.613104427916679962e-01 1.026496127594317187e+00 1.095793734563986099e+00 4.979605580066168713e+00 5.153707704693730740e+00 5.294173307674961748e+00 5.155229791462711616e-07 8.412110251167012609e-02 7.138137055015072452e-01 3.056865010378367424e+09 3.300890430383537292e+09 3.573195740744782448e+09 0.000000000000000000e+00 2.713383688020480236e+02 2.130589488686154553e-01 2.012097656286097269e+00
1.706400000000000000e+04 4.100684661318133584e-01 5.924331324515881292e-01 8.021569578503726650e-01 3.708197159514952990e+00 4.337869217360605489e+00 4.879947071104949075e+00 3.774807185334664861e-01 1.168581921582453020e+01 2.345757186719439744e+02 6.174507360631323882e-01 1.049401071326429680e+00 1.530561292292632825e+00 1.034112861690086760e+01 1.041833015670193419e+01 1.052130825879192599e+01 3.895330851518234994e+01 1.469144832919471355e+02 5.197633428766731640e+02 9.436104996653088550e-01 9.973422036639388866e-01 1.047155710450918376e+00 1.969096750966649267e+00 2.043343278275688846e+00 2.128247547022986019e+00 1.200932389807618961e+00 1.291185466795901959e+00 1.388782688860401127e+00 2.489597343909999427e+00 3.731108685439212813e+00 4.240510140236298575e+00 1.462171231319792558e-57 9.943569895455655521e-15 6.720950088792425510e-04 1.241911047381830215e+10 1.442166458780816650e+10 1.736211850233252716e+10 0.000000000000000000e+00 2.711750207078886206e+02 1.917088440758391299e-01 7.660138019582172220e-01
1.709800000000000000e+04 2.361560377045525128e-01 3.424641771683852309e-01 4.373347532772278723e-01 4.215671469818769168e+00 4.760918872569646965e+00 5.108423520890044145e+00 1.551808390008392280e+01 9.745172486356712227e+01 4.693570968171507047e+02 5.265440315016460815e-01 7.467197049260302366e-01 1.144815472381687460e+00 9.281058332138456990e+00 9.376673335735411285e+00 9.473077334327022925e+00 3.015480643426429394e-02 2.493374703040464047e-01 3.827342942992386199e+00 1.009394657189119027e+00 1.050725794201002428e+00 1.082383641623450465e+00 5.570877550982686888e-01 5.971698254632080705e-01 6.381760848076104553e-01 2.832044125225515185e-01 3.523250144930720751e-01 4.357359356417809804e-01 4.774284844918388337e+00 5.079360768567327433e+00 5.275617714449542639e+00 1.771964957418801889e+00 2.555374757893968951e+00 3.427521488075103928e+00 1.308293353326912880e+09 1.562825867220270157e+09 1.852683266109350443e+09 0.000000000000000000e+00 5.073036678230279222e+02 2.056155403171105178e-01 6.524213278947315064e-01
1.718500000000000000e+04 3.529783364142496382e-01 4.741647035818356559e-01 6.140587879220106293e-01 3.651600034480083412e+00 4.494836208025882129e+00 4.987123457657733461e+00 9.812557708274090018e+00 7.051900236082751405e+01 3.625955766724325713e+02 3.857026755234658211e-01 5.652991732204408759e-01 7.966750795730640489e-01 9.305657373689976808e+00 9.407767151667536965e+00 9.513526962900369810e+00 2.571582418627273853e-02 1.414264295157764140e-01 1.495025033807979575e+00 9.998206733772369015e-01 1.041074889891580479e+00 1.074486973498220088e+00 7.314600625915468335e-01 7.714979559651453656e-01 8.079137044658047939e-01 4.017887134682361361e-01 4.567257281263152890e-01 5.264329992413834258e-01 4.461664170833696375e+00 4.928718011201378424e+00 5.193448535480274408e+00 1.342117839994629191e+00 1.981034633907263975e+00 2.955754176445561043e+00 1.364124221467142582e+09 1.635912252209518194e+09 1.942468424927248478e+09 0.000000000000000000e+00 5.082689651327285105e+02 2.052644601730664320e-01 1.356539824742918343e+00
1.721100000000000000e+04 1.784734379721425457e+00 1.881350945294740118e+00 1.976594589930769752e+00 4.577781672860984585e+00 4.860318388762491892e+00 5.109147609496274001e+00 3.168665380503597362e+01 1.420474542114053804e+02 5.508494529700932389e+02 1.630175093344748749e+00 1.841183011840790584e+00 1.955710611737252025e+00 1.058996146537316818e+01 1.064912819960079737e+01 1.070320080796998496e+01 2.789880757861930988e-02 2.730477155854955651e-01 3.475687251115790577e+00 1.022482891851226983e+00 1.042963614427905750e+00 1.064374983096541438e+00 1.522617104015446365e+00 1.554317497935219450e+00 1.585290973963500383e+00 1.630920770213456716e+00 1.666638056575758142e+00 1.700701979098569572e+00 5.027641307503153634e+00 5.177616555915808050e+00 5.306481476574243850e+00 4.496267352691634045e+01 5.604463225384683511e+01 6.896950992002450675e+01 2.641790643402003479e+10 2.952041317785063934e+10 3.261257521645790863e+10 0.000000000000000000e+00 4.785955902858628406e+02 2.115007805952026088e-01 2.037716832878905926e+00
1.721400000000000000e+04 1.045961675375505218e+00 1.206153424658063411e+00 1.471031310401894165e+00 3.429477797814112883e+00 4.438399239148370867e+00 4.971741286506837554e+00 1.018164866964272797e+01 8.356975589078497535e+01 4.082078457314794377e+02 5.834689731017260739e-01 1.089926122316473567e+00 1.601808365548240909e+00 1.005382192681907938e+01 1.015648453295545472e+01 1.026757379337178122e+01 2.571973943593077599e-02 1.833599272937035674e-01 1.650255839760373711e+00 1.000315912273308960e+00 1.038663854482334781e+00 1.074808854589858198e+00 1.256971745373374638e+00 1.293146574530325665e+00 1.331154524213052692e+00 1.089540829344168182e+00 1.172521180135085217e+00 1.231566936654365785e+00 4.363276918569942708e+00 4.931061655284967316e+00 5.192854559867855713e+00 7.057723377912212825e+00 1.033518890879539853e+01 1.854969509753454204e+01 7.632703529075105667e+09 9.088986120079456329e+09 1.106941913164086151e+10 0.000000000000000000e+00 4.970995696871242444e+02 2.029219655573510916e-01 1.446355347500848598e+00
1.722500000000000000e+04 1.267957362184419512e-01 2.399458967493693917e-01 3.478268388287919510e-01 3.503640513256425670e+00 4.546491100655598139e+00 4.954561251353662321e+00 1.494016713883123693e+01 1.061544825513836088e+02 4.713463203572604243e+02 5.977872543108789793e-01 1.049146624062830213e+00 1.550473879060055626e+00 9.346799543679814803e+00 9.444308593104018712e+00 9.584904634206230511e+00 3.173468913279384879e-02 4.187327788891849756e-01 1.736028892888252884e+01 1.043754101965120418e+00 1.090686954279819210e+00 1.118442348262657982e+00 5.534127943456934595e-01 6.015147681760453224e-01 6.516397233003813350e-01 2.888804305476680989e-01 3.779405069116776872e-01 4.622757231168602710e-01 4.314967505743926068e+00 4.904410829744549005e+00 5.096673563682701413e+00 1.353443464544766162e+00 2.132910689334764243e+00 3.168804193491780996e+00 1.511920202413350582e+09 1.809567344220039606e+09 2.311727460171560287e+09 0.000000000000000000e+00 -4.254594617074633334e+02 2.020802953170593164e-01 2.124559117256963892e-01
1.723300000000000000e+04 2.732977791513742649e-01 3.591384323915374766e-01 4.376750755824375672e-01 4.980104169089397459e+00 5.237482012524200314e+00 5.461846312943253068e+00 3.014508385718128025e+01 1.372736113029248770e+02 5.156896269943152902e+02 1.552662907347012400e+00 1.778334656281412851e+00 1.930072891863220841e+00 9.399992881704012149e+00 9.496630709804410486e+00 9.588419151407267194e+00 3.296109078636413198e-02 2.842607917798017358e-01 4.030044717033432811e+00 9.815908863521437544e-01 1.014042503705551601e+00 1.050196278518659154e+00 4.337059540182650608e-01 4.787873766276238285e-01 5.234049946379399909e-01 4.528091552800344588e-01 4.891283933300893949e-01 5.243431349741707326e-01 5.259387351623797002e+00 5.406842950353565769e+00 5.551694613346177753e+00 4.707152945123759480e+00 6.395746624584787376e+00 8.205619225167566810e+00 1.795733416165754795e+09 2.161843125454291344e+09 2.548552350466959953e+09 0.000000000000000000e+00 4.921520284983187139e+02 2.120727314056447821e-01 1.716301303336953410e+00
1.724500000000000000e+04 1.270356706496793553e+00 1.572941098150398842e+00 1.719432977438579035e+00 4.043633506620601281e+00 4.844915879425697902e+00 5.115894381115711376e+00 8.785440233417082467e+00 3.892286520844887576e+01 2.912861822037435218e+02 1.370424497667411146e+00 1.737123005350987848e+00 1.933035087434535226e+00 1.003247848598777736e+01 1.017289463640013736e+01 1.038371363004466907e+01 2.231802174057536531e-02 1.378461981027981620e-01 1.322132140740501782e+00 1.121501152640691501e+00 1.139485017262809707e+00 1.178205800826637173e+00 1.229906669677194531e+00 1.275212075875881368e+00 1.361175822701035099e+00 1.360118945759558162e+00 1.414017720850759829e+00 1.483283436469292838e+00 4.303200707695602034e+00 4.872899934007715927e+00 5.115464364257642060e+00 1.560679016839113054e+01 3.157405966941994535e+01 4.247545786188544525e+01 7.800744614552175522e+09 1.029406917982621574e+10 1.510222707359321976e+10 0.000000000000000000e+00 4.943456047641279838e+02 2.074821207623745722e-01 1.460066910643924132e+00
1.725400000000000000e+04 3.713652542927389777e-01 4.651306020772986716e-01 5.632986937217964174e-01 3.099396052683998537e+00 4.059254090334171394e+00 4.573751934734214153e+00 6.472653227546165233e+00 5.397436333599679870e+01 3.629820310541090294e+02 1.117496027981282225e+00 1.521855716621865140e+00 1.813684042914430083e+00 9.556482346544727946e+00 9.643749231005248390e+00 9.752935240757730995e+00 2.299274778587782550e-02 1.750192489223399706e-01 1.732091545637888697e+00 1.040443438363659601e+00 1.074289221623875301e+00 1.108607455011028531e+00 8.040452732229610433e-01 8.433637131139235521e-01 8.789228073045336487e-01 6.670327714825532439e-01 7.216450611467486453e-01 7.682474695231391593e-01 4.069449543765441213e+00 4.638227076023330397e+00 4.899204346683516675e+00 1.873103032912544652e+00 2.559257095681996219e+00 3.553392205800233405e+00 2.341524082690135002e+09 2.742621662786356449e+09 3.350524222713000774e+09 0.000000000000000000e+00 -1.914690814796225595e+02 1.982316365337659647e-01 8.388096212069147128e-01
1.726500000000000000e+04 4.288885241458378905e-01 5.112135407279966293e-01 6.039572192190229005e-01 4.665968404327786700e+00 4.985670010503750582e+00 5.246082184088968425e+00 2.718516511043194939e+01 1.365168566996539141e+02 5.168568283613190033e+02 1.494565384144539211e+00 1.746486557947555252e+00 1.921659589128850154e+00 9.865629440154835450e+00 9.960471806503226944e+00 1.004205838503446913e+01 2.581836421880947044e-02 2.110320519907054049e-01 2.070174215373380644e+00 1.017148837180561483e+00 1.043674586561646800e+00 1.065326733511296586e+00 6.202340727012044530e-01 6.666434281582027666e-01 7.049085812049258326e-01 6.046658815919043750e-01 6.403505710419281627e-01 6.745893694035592913e-01 5.075089217204926229e+00 5.238281779301077634e+00 5.366556646941164743e+00 1.075859969274928574e+01 1.407143039586265942e+01 1.855223687110515840e+01 5.112399247062449455e+09 6.135159085207736969e+09 7.179948019105051041e+09 0.000000000000000000e+00 2.473661411984326719e+02 2.111561731362160410e-01 2.590835598515490723e+00
1.737600000000000000e+04 5.209200942865377382e-01 6.128771451848314955e-01 7.036913679210191619e-01 4.851808844659870168e+00 5.146698130159316875e+00 5.434645256534933466e+00 2.466950769479434769e+01 1.224705858054961851e+02 5.196842043358243473e+02 1.476793881948602394e+00 1.744134262725909545e+00 1.925267428117615864e+00 1.010771800988264779e+01 1.020300249617324262e+01 1.027901907790514890e+01 2.825962074464749910e-02 2.327701302024343666e-01 2.379022680517882904e+00 9.693072471662440570e-01 9.993549096514673380e-01 1.025162329675765482e+00 6.965016971097586218e-01 7.414853411071256062e-01 7.781412803929992350e-01 6.810352060663047435e-01 7.183003941784633639e-01 7.530135143174645496e-01 5.228364948129945233e+00 5.395437845311247038e+00 5.549376084932037934e+00 1.882802201178426671e+01 2.451462356149937705e+01 3.192550199376368170e+01 8.919391142149757385e+09 1.072706777085201454e+10 1.237179299910683060e+10 0.000000000000000000e+00 2.435137173207500041e+02 2.111145195421862963e-01 1.685044059232310598e+00
1.741800000000000000e+04 4.258948867568126961e-01 6.157536241218087847e-01 7.888500246120417891e-01 3.429509750892828279e+00 4.266385095154945795e+00 4.549020555465355109e+00 8.958228409964229255e-02 2.431050461733851531e+00 9.867727183440052841e+01 2.219756538348457153e-01 6.225502423680326913e-01 1.153994075841267009e+00 1.162938180743216421e+01 1.174139713457418210e+01 1.185397123090723781e+01 4.772836080330630182e+01 1.632605350488435079e+02 5.284561382718367213e+02 1.084728997515109095e+00 1.114273156354828043e+00 1.159443197034037087e+00 1.867602185579645635e+00 1.935627663457513137e+00 1.971933394627337410e+00 1.091697769059942313e+00 1.152194822813164876e+00 1.200251564521143788e+00 2.094293614118178493e+00 2.963819788947704037e+00 3.861829855200987538e+00 1.664599908270574119e-49 1.165864591787542421e-14 2.324102291695180362e-03 2.412880988848994141e+11 3.011989106863115234e+11 3.734785500353870239e+11 0.000000000000000000e+00 9.389475970903859547e+00 2.090320579697095560e-01 6.696214322921549833e-01
1.742200000000000000e+04 2.240936412708906533e-01 3.816017964959455555e-01 4.495765164297194638e-01 5.152581745276454406e+00 6.391226611439758010e+00 6.486170726625766214e+00 5.522378208876418171e+01 1.637442588972731699e+02 4.583112616149709311e+02 6.509133858897381275e-01 9.366123033154654109e-01 1.346713811430088947e+00 8.782506979424075766e+00 8.979448790793799873e+00 9.390026462690002518e+00 3.725747808589646021e-02 4.455551180888193685e-01 6.296459163994424735e+00 8.186961446922214058e-01 8.308103252024802154e-01 1.076985485289359223e+00 1.736988781343278276e-01 2.422180331037573353e-01 3.339604905064454954e-01 1.442373793787083969e-01 3.410296279539473119e-01 4.303316099125034100e-01 5.267948022378042161e+00 6.394504210240510744e+00 6.482364111537663121e+00 5.089070528106912406e+00 7.054460657963765868e+00 8.980356857583325692e+00 4.827481437659790516e+08 7.197071658202297688e+08 1.693524813138564587e+09 0.000000000000000000e+00 4.777909948454022810e+02 2.188538224179968628e-01 3.603161256916210586e+00
1.743300000000000000e+04 2.342583744734449969e-01 3.928325276795931464e-01 5.506470977458879368e-01 4.451433624369333764e+00 4.815844001357605819e+00 5.002176249322343615e+00 5.607828649087033546e-02 8.464074855552460308e-01 1.172188628856460468e+01 7.839169481667406236e-01 1.165918715395786176e+00 1.548745539683246575e+00 1.109328560642156170e+01 1.120393366163300009e+01 1.126718786837584396e+01 5.532056791531791617e+01 1.964161833992711479e+02 5.746678414102245824e+02 1.033831945642008199e+00 1.066266909001902352e+00 1.101238026715688489e+00 1.831467974411180588e+00 1.875892171723798185e+00 1.920905449896380901e+00 1.039477607624998967e+00 1.104798510344972229e+00 1.168662318643518994e+00 2.456648131272551439e+00 3.108346321714662075e+00 4.083652404009410652e+00 1.083717214157500228e-29 3.053174644560650076e-09 2.678508318638827407e-02 7.164900517476168823e+10 8.712358161014675903e+10 9.894392967583767700e+10 0.000000000000000000e+00 4.804431236651300310e+02 2.090419219467687384e-01 6.395352443367476880e-01
1.747400000000000000e+04 5.087000063031592578e-01 6.442156994015589833e-01 7.604245624315651986e-01 4.919758703597246097e+00 5.265781420975597982e+00 5.499673589613554903e+00 3.075654445919274949e+01 1.511731611787525651e+02 5.250100033156946893e+02 4.347968595873368258e-01 6.022664405156891165e-01 8.309780708432940033e-01 9.353254671102023465e+00 9.460617970051721670e+00 9.572861546552898560e+00 2.996821766531457959e-02 2.417963565434521345e-01 3.227280840041718335e+00 9.785379990881098999e-01 1.013739904338855080e+00 1.046690172605370117e+00 6.429946149039699188e-01 6.797209722320616265e-01 7.210236650447171547e-01 4.125205917576739711e-01 4.639333307878317214e-01 5.233444008665131264e-01 5.237336327777880385e+00 5.423832291832624719e+00 5.591923450862427813e+00 4.062784033421261043e+00 6.114355938435857674e+00 8.422528457718655659e+00 1.636129814249127865e+09 2.003647141046095848e+09 2.475428585777222633e+09 0.000000000000000000e+00 4.947422520385304665e+02 2.123197955305996254e-01 1.946136347168801795e+00
1.765200000000000000e+04 1.677265636157738993e-01 2.636082559014108484e-01 3.275676129997894259e-01 5.077721281510209295e+00 5.304423277332244169e+00 5.508328700671163425e+00 3.241180131303431011e+01 1.376905370971211369e+02 5.360430037539395016e+02 1.699803769436339262e+00 1.872322069013010015e+00 1.964479475235034300e+00 9.501070798690651742e+00 9.607241831837026069e+00 9.725016986682662790e+00 2.810036988420505297e-02 2.310121665081055764e-01 3.035051276911266971e+00 9.928264753906029805e-01 1.029865466306673305e+00 1.066197368596465189e+00 2.659395463989067121e-01 3.154465475622103554e-01 3.763453416251802408e-01 3.612617649360953531e-01 3.939378951709109344e-01 4.330670020735851722e-01 5.271459092390462509e+00 5.412319809530542258e+00 5.559570278851408531e+00 8.391982846318066791e+00 1.182021629842102861e+01 1.519907583818355690e+01 2.327500994685001850e+09 2.853934386236708164e+09 3.578960456721344948e+09 0.000000000000000000e+00 4.821149064112395877e+02 2.168762525368509719e-01 1.631710827110665729e+00
1.784300000000000000e+04 2.608556917462726554e-01 3.471966901922951543e-01 4.517062413586961922e-01 4.660320797457965902e+00 5.080837886480165544e+00 5.359314072858290423e+00 2.229060592952044217e+01 1.139281924502846408e+02 4.823466819303743591e+02 6.701238136522710276e-01 9.005119589390345736e-01 1.330818235081686618e+00 9.648136971913231719e+00 9.742633809314140692e+00 9.834482265713772264e+00 2.785902550862244878e-02 2.637570089922972594e-01 4.930883454804849464e+00 9.661467100044112133e-01 1.004356809633307979e+00 1.041645059489054947e+00 5.273996867420727153e-01 5.684009776954361826e-01 6.103507080834971177e-01 3.200195640044047884e-01 3.865520675446632026e-01 4.519416108838154589e-01 5.106163211389454837e+00 5.339098591126919757e+00 5.504837525512753515e+00 5.033925204751273697e+00 6.999601314640156779e+00 9.705824560376699495e+00 3.089154407113755703e+09 3.702315962540511131e+09 4.397077949550870895e+09 0.000000000000000000e+00 4.909404368283503572e+02 2.063442340997380942e-01 1.063688423265693794e+00
1.804800000000000000e+04 4.004316744607815948e-01 5.426748868112348800e-01 6.876751070587555636e-01 4.303773701644689531e+00 4.603207132349286468e+00 4.948375239699203121e+00 3.383969144492430026e+00 3.876074283233199935e+01 4.050717824868006574e+02 1.043319564708888203e+00 1.407292427581768202e+00 1.779251918823770984e+00 1.057572151404423799e+01 1.061889873534541806e+01 1.070703874481096562e+01 5.341434115150163109e+01 1.832081835837043684e+02 6.017878311728118206e+02 9.594762015017729295e-01 9.973321986601562106e-01 1.031677598606669299e+00 1.931503357674029253e+00 1.980304023575765626e+00 2.033649481995796204e+00 1.165118633390974878e+00 1.233206688083374303e+00 1.301534408220921035e+00 3.870333690572497432e+00 4.382154250377238824e+00 4.634587616788151010e+00 2.412874429874222071e-47 1.741608308774862867e-14 6.573087523034336355e-04 2.204730266977187347e+10 2.406016918181329346e+10 2.845066847223601913e+10 0.000000000000000000e+00 2.598261214031655868e+02 2.055105013474559927e-01 6.167083668815359632e-01
1.813000000000000000e+04 5.396465597249045648e-02 1.523994264885803751e-01 2.929858079548692262e-01 4.012126166598377175e+00 4.293758630715436730e+00 4.570040668841853559e+00 6.768477574133385133e+00 6.803802889258628284e+01 4.047525525363288921e+02 4.072261142761306463e-01 8.592295893361850956e-01 1.235272049936377625e+00 1.047148806105618135e+01 1.051428211962718962e+01 1.061505904087863605e+01 6.746610085565330905e+01 2.032425489427999707e+02 5.718989533631701079e+02 1.028048813125875816e+00 1.066866754194121913e+00 1.112793717275424976e+00 1.653634097920350765e+00 1.711105172782687589e+00 1.762024918410037388e+00 7.953037987324634850e-01 8.662083398618207752e-01 9.322400723242935117e-01 3.797336543300786627e+00 4.165260812798618595e+00 4.365613782174681212e+00 8.031522271211355662e-53 5.618824542277421804e-18 1.742857440088891680e-05 1.714532636046668243e+10 1.901057425826663208e+10 2.295788181383151627e+10 0.000000000000000000e+00 3.183402262462739074e+01 2.061078700416407727e-01 9.197592008545101283e-01
1.813200000000000000e+04 9.034906271059153227e-01 1.002817184494015468e+00 1.097010099848477305e+00 4.768271920039845568e+00 5.087982010637436936e+00 5.339088965461020742e+00 2.803367289649977678e+01 1.231332739936513718e+02 4.994668509266656997e+02 1.480288231481320160e+00 1.762710688571853090e+00 1.933939239178644964e+00 1.011797725796509084e+01 1.019807143255261117e+01 1.026631969024926327e+01 2.346952332932028540e-02 1.724928581331842958e-01 1.843446559299768195e+00 9.716280891310724588e-01 9.969644489325891756e-01 1.021975342173476520e+00 1.001946721530871276e+00 1.034919281915110290e+00 1.067299493959809720e+00 9.907535780567507944e-01 1.024809498648757256e+00 1.059236844170948988e+00 5.200204982105700147e+00 5.369146735609292342e+00 5.517874669172247337e+00 1.660235827411905163e+01 2.165963565734774932e+01 2.754434190238346858e+01 9.069747120990375519e+09 1.053393270658787346e+10 1.194717469170408440e+10 0.000000000000000000e+00 4.754746497365721893e+02 2.142245010425002372e-01 3.006111689001209619e+00
1.814600000000000000e+04 4.945960916433854715e-01 6.026135700866237510e-01 7.105169606570457264e-01 5.111525188798148989e+00 5.437339390823204610e+00 6.667244394180606548e+00 6.785836881393733222e+01 1.438200137139694448e+02 4.578717245583052886e+02 1.310677251654173592e+00 1.674531668073636848e+00 1.894010332440863698e+00 8.517880674237520822e+00 8.923072470831733938e+00 9.052758033946373573e+00 3.841670551031307196e-02 5.554256455178311347e-01 1.191731522790137099e+01 7.749725707019287091e-01 1.004376482341593491e+00 1.085074832819286517e+00 4.731282378804780864e-01 5.236615033521996310e-01 5.819614598879925271e-01 5.478047033367907659e-01 6.186769568745873471e-01 7.650780894048265779e-01 5.253671253451083878e+00 5.528233946606494698e+00 6.665286606187036611e+00 2.004527456326533397e+00 2.654881026663022947e+00 3.445174642898789497e+00 2.514584820149896145e+08 6.157903247106127739e+08 7.907735164823231697e+08 0.000000000000000000e+00 4.957032855672870255e+02 2.180280604032808212e-01 3.273381764780903147e+00
1.816000000000000000e+04 1.535042529609749185e+00 1.754143591045746575e+00 1.997208005136303921e+00 3.164916820416799226e+00 4.435403786102837032e+00 4.963076121749489644e+00 8.060291423829314184e+00 6.992693372333074819e+01 3.729150665053245461e+02 4.003319971479117889e-01 6.833683927973056571e-01 1.167680227597066578e+00 1.092451872377964683e+01 1.102029465044589784e+01 1.113952665514217877e+01 2.718705070866500248e-02 1.796091748736612925e-01 1.875499514891670216e+00 1.005192365127262732e+00 1.043520190226567612e+00 1.075022079651182683e+00 1.551886758531902721e+00 1.591225885398873885e+00 1.631367892173022360e+00 1.391998562615406998e+00 1.451143479581043394e+00 1.536964190025436272e+00 4.226819824640654311e+00 4.886951110638999118e+00 5.172839767651724152e+00 4.524002008796322372e+01 7.445215971779003894e+01 1.232473818315122855e+02 5.641065946903337860e+10 6.628324668530310059e+10 8.079784872464706421e+10 0.000000000000000000e+00 4.775377844060795383e+02 2.035598058749929218e-01 7.271823165686823742e-01
1.832600000000000000e+04 7.396824396320161865e-01 8.464595067724628441e-01 9.693153697122877110e-01 3.868211507153998863e+00 4.445824572923184448e+00 4.850631792125621011e+00 1.720880161015805854e+01 1.005972976860983579e+02 4.654822882902299170e+02 1.253871378202189524e+00 1.594462038251761138e+00 1.856685242417019044e+00 1.047683811699203638e+01 1.055590494010706060e+01 1.063028761544476097e+01 2.447241846007971663e-02 1.808520478721492020e-01 1.827331203931429338e+00 1.021421942430072560e+00 1.052979933187784711e+00 1.084068630422907908e+00 1.011113189286153569e+00 1.048247820713894995e+00 1.082045061665046548e+00 9.232067279280897765e-01 9.643858854984372897e-01 1.001107275319045531e+00 4.631213254328612194e+00 4.927716135952236343e+00 5.120261465680811419e+00 2.182894041923490391e+01 2.940164092045525024e+01 4.110865462335702603e+01 1.991103789159103012e+10 2.303158591163201904e+10 2.644496136341803360e+10 0.000000000000000000e+00 4.791733405706809776e+02 2.053885894569614512e-01 9.581983296946944284e-01
1.837500000000000000e+04 1.199184771631771340e-01 2.224852813309408928e-01 3.157267482797955216e-01 5.326703440444817694e+00 5.975983681145661919e+00 6.345401530852072369e+00 3.795707685027743139e+01 1.558924219304201415e+02 5.444412126875829472e+02 4.886671914227407321e-01 8.574542020125305308e-01 1.310818831078919944e+00 8.746386154874628005e+00 8.885714992672257395e+00 9.017223107253244052e+00 3.114806629140505836e-02 2.720318266069847724e-01 3.001105537893008268e+00 7.982978784186870458e-01 8.246025910288041771e-01 1.028532364624980211e+00 2.575918624488997555e-01 3.019837060467072121e-01 3.482927176100005795e-01 5.364457886585753676e-02 1.925339188345915886e-01 2.760091126612568280e-01 5.454471160083759429e+00 6.189326615419926902e+00 6.429150878009611603e+00 1.253162051107604702e+00 1.870200438360626993e+00 3.062645913383931884e+00 4.068490868494716287e+08 5.416031670204076767e+08 7.122316582634308338e+08 0.000000000000000000e+00 4.970148026067956266e+02 2.104439074644736118e-01 2.336347031865011026e+00
1.838000000000000000e+04 5.248958980003641805e-01 6.279450713768066628e-01 7.636520289613092372e-01 4.549657146639496830e+00 4.920931396509594435e+00 5.157474319825544384e+00 3.145352151151541520e+01 1.446854874312570303e+02 5.243278222898284184e+02 6.031122772699154533e-01 1.249548803536092212e+00 1.743489803820358119e+00 9.615382872392977731e+00 9.693811697290366070e+00 9.769072503645073624e+00 3.910365721468242461e-02 7.594766212043972953e-01 1.427278031636096678e+01 1.019187834685389316e+00 1.051870297772975693e+00 1.081582389694976554e+00 7.823158941256663779e-01 8.164065741438832902e-01 8.537373501384344365e-01 5.607488153266377839e-01 6.409838933190101784e-01 7.139565794721158820e-01 4.981776506124502291e+00 5.171423314964712858e+00 5.310123869469343560e+00 3.985361859116888006e+00 5.554887846684861685e+00 7.964531700400439895e+00 2.853106513306933880e+09 3.294115395376173496e+09 3.782202384319267273e+09 0.000000000000000000e+00 4.723501120597764498e+02 2.088356949870005530e-01 6.237526683069944511e+00
1.840500000000000000e+04 2.163825784579796185e-01 3.107011514389063644e-01 3.956159472789791964e-01 4.143819959842833356e+00 4.747629276982264557e+00 5.125230093874758808e+00 2.365599018978036838e+01 1.183577867044555063e+02 4.806231726234786379e+02 6.037514868605375895e-01 9.452235611395544135e-01 1.546083337693247906e+00 9.227512757417693834e+00 9.311066803993002239e+00 9.403382560553099623e+00 3.564886303096107684e-02 4.406709768945709094e-01 1.417187506927560392e+01 1.002082743805415621e+00 1.044338875929838872e+00 1.080639174069180752e+00 5.782928343039837049e-01 6.172990705531269384e-01 6.555965622173995921e-01 3.131899422133382349e-01 3.921211247336451322e-01 4.738327117797043186e-01 4.762249927155929541e+00 5.096074007372790149e+00 5.290162800197330206e+00 1.287854494317204557e+00 1.852618030547083183e+00 2.549190721239802393e+00 1.156006091321442842e+09 1.349052921945390940e+09 1.589349177683598042e+09 0.000000000000000000e+00 5.049566500725857168e+02 2.091397814556125445e-01 1.275808939362314876e+00
