# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 
  15753         0.702   0.702   0.782   8.825   9.125   9.125   9.492   9.642   9.652 0.267   0.282   0.437 0.272   0.287   0.447
  15775         2.212   2.337   3.082   8.925   9.075   9.175   10.560   10.580   10.690 1.232   1.332   1.352 1.237   1.337   1.357
  15870         0.542   0.662   0.662   8.525   8.525   8.625   9.472   9.482   9.567 0.707   0.732   0.747 0.722   0.742   0.757
  15924         0.512   1.252   1.777   7.775   7.925   8.675   9.222   9.277   9.497 0.822   1.102   1.282 0.827   1.112   1.282
  15959         0.502   2.312   2.312   8.625   8.625   8.975   9.517   9.537   9.682 0.377   0.747   0.767 0.387   0.752   0.767
  15967         3.192   3.422   3.422   9.125   9.125   9.125   10.330   10.350   10.360 0.022   0.037   0.552 0.022   0.037   0.577
  15988         1.082   1.332   1.767   8.875   9.125   9.175   9.722   9.787   9.812 0.367   0.437   0.657 0.367   0.442   0.657
  15991         0.922   0.922   1.672   8.675   8.925   8.925   8.947   9.087   9.092 0.323   0.183   0.178 0.313   0.178   0.173
  1603         0.662   0.817   0.817   8.075   8.075   8.375   8.997   9.067   9.102 0.617   0.732   0.817 0.622   0.742   0.822
  16048         0.417   1.527   1.802   8.675   8.675   9.125   9.832   9.847   9.962 0.373   0.497   0.517 0.358   0.512   0.527
  16049         3.357   3.772   3.772   8.575   8.575   8.575   10.200   10.210   10.240 1.352   1.367   1.382 1.377   1.387   1.407
  1609         0.677   0.677   0.677   8.625   8.625   8.625   8.992   8.992   9.007 0.177   0.177   0.177 0.182   0.182   0.182
  16123         1.182   1.857   4.142   8.625   8.725   8.775   9.547   9.567   9.597 0.407   0.527   0.722 0.422   0.542   0.732
  16236         0.722   0.732   2.032   8.075   8.375   8.425   9.367   9.427   9.452 0.602   0.842   1.122 0.617   0.852   1.127
  16275         0.277   0.637   1.057   8.275   8.725   9.275   9.097   9.117   9.162 0.292   0.632   0.752 0.297   0.637   0.752
  16336         4.222   4.222   4.222   9.325   9.325   9.325   10.820   10.830   10.830 0.113   0.108   0.103 0.098   0.093   0.088
  16360         4.222   4.222   4.222   9.325   9.325   9.325   10.420   10.430   10.430 0.518   0.508   0.503 0.503   0.493   0.488
  16435         1.852   1.957   2.162   8.925   9.125   9.275   10.720   10.730   10.810 0.967   1.032   1.047 0.977   1.032   1.047
  16440         3.282   3.707   3.722   8.725   8.875   8.875   10.840   10.890   10.910 1.522   1.732   1.912 1.847   1.947   2.092
  16455         0.747   0.747   1.577   8.725   8.725   8.725   10.320   10.350   10.370 1.427   1.442   1.532 1.432   1.452   1.547
  16514         2.262   2.262   2.262   8.925   8.925   8.925   10.680   10.690   10.700 0.607   0.617   0.622 0.607   0.617   0.622
  16697         1.027   1.027   2.067   8.375   8.725   8.775   9.702   9.767   9.792 0.827   0.852   1.142 0.837   0.862   1.152
  16714         1.017   1.167   2.677   8.875   8.975   9.025   9.712   9.757   9.777 0.482   0.507   0.577 0.497   0.547   0.602
  16854         1.597   1.727   3.957   8.575   8.675   8.675   9.642   9.657   9.677 0.712   0.742   0.902 0.722   0.752   0.912
  16871         0.817   0.862   1.302   8.125   8.425   8.475   8.692   8.862   8.872 0.172   0.237   0.352 0.177   0.247   0.362
  16921         1.082   1.312   1.312   9.375   9.375   9.375   9.802   9.877   9.892 1.033   1.018   0.763 1.018   1.003   0.753
  1695         1.042   1.042   1.042   8.275   8.275   8.275   9.122   9.132   9.142 0.642   0.652   0.662 0.652   0.662   0.672
  170         0.587   0.587   0.587   8.025   8.025   8.025   8.312   8.322   8.322 0.092   0.102   0.102 0.107   0.117   0.117
  17026         4.667   5.152   5.152   8.275   8.375   8.375   8.962   9.002   9.017 0.432   0.432   0.517 0.432   0.432   0.522
  17062         1.272   1.272   3.887   9.425   9.425   9.475   9.682   9.692   9.747 1.448   1.438   1.028 1.428   1.418   1.013
  17064         3.552   3.552   3.552   9.325   9.325   9.325   10.410   10.420   10.430 0.688   0.683   0.673 0.668   0.663   0.653
  17098         1.942   1.942   1.942   9.275   9.275   9.275   9.322   9.327   9.332 0.968   0.963   0.958 0.667   0.672   0.677
  17185         1.507   1.507   1.992   8.525   8.525   8.725   9.117   9.122   9.177 0.242   0.392   0.397 0.252   0.402   0.407
  17211         3.452   3.452   4.192   8.625   8.625   9.075   10.760   10.780   10.840 1.452   1.817   1.947 1.472   1.937   1.957
  17214         1.647   2.027   4.047   9.025   9.075   9.225   10.140   10.160   10.250 0.607   0.807   0.862 0.622   0.817   0.867
  17225         0.952   0.952   0.952   8.525   8.525   8.525   9.087   9.107   9.107 0.352   0.367   0.372 0.367   0.382   0.387
  17233         1.777   1.777   1.777   7.775   7.775   7.775   9.192   9.192   9.192 1.197   1.197   1.197 1.197   1.197   1.197
  17245         2.982   3.002   3.347   8.975   9.175   9.225   10.400   10.430   10.560 0.767   1.002   1.077 0.772   1.002   1.087
  17254         0.587   0.617   0.957   9.125   9.325   9.375   9.477   9.567   9.612 0.037   0.057   0.112 0.042   0.062   0.117
  17265         1.187   1.727   4.432   8.375   8.525   8.625   9.782   9.797   9.822 1.027   1.097   1.247 1.027   1.097   1.252
  17376         1.392   1.892   3.422   8.325   8.425   8.725   10.030   10.070   10.110 1.162   1.437   1.517 1.177   1.447   1.517
  17418         0.002   0.002   0.002   7.075   7.075   7.075   7.002   7.002   7.002 2.998   2.998   2.998 2.998   2.998   2.998
  17422         0.417   1.067   1.067   7.975   7.975   8.225   9.062   9.082   9.102 0.717   0.897   0.922 0.717   0.897   0.922
  17433         1.167   1.167   1.167   9.475   9.475   9.475   11.200   11.200   11.210 0.237   0.242   0.247 0.252   0.257   0.262
  17474         0.607   0.937   0.982   8.475   8.475   8.675   9.357   9.382   9.472 0.063   0.657   0.707 0.622   0.677   0.742
  17652         0.372   0.372   0.372   8.275   8.275   8.275   9.432   9.447   9.457 0.962   0.977   0.987 0.967   0.982   0.997
  1772         4.252   4.252   4.252   8.875   8.875   8.875   9.797   9.802   9.807 0.843   0.838   0.833 0.312   0.317   0.322
  17843         1.042   1.587   1.587   8.275   8.275   8.675   9.512   9.522   9.612 0.777   1.027   1.037 0.777   1.037   1.047
  18048         3.547   3.547   3.547   9.325   9.325   9.325   10.680   10.690   10.700 0.378   0.368   0.363 0.363   0.353   0.348
  18130         0.002   0.002   0.002   7.075   7.075   7.075   7.002   7.002   7.002 2.998   2.998   2.998 2.998   2.998   2.998
  18132         1.702   1.922   2.852   8.725   8.875   8.925   10.140   10.180   10.220 0.122   0.247   1.257 0.272   1.167   1.262
  18146         0.697   0.697   5.077   8.075   8.625   8.625   8.917   8.967   8.982 0.142   0.157   0.632 0.152   0.167   0.642
  18160         2.842   3.397   3.777   9.025   9.225   9.325   11.040   11.110   11.150 1.487   1.522   1.737 1.497   1.537   1.747
  1826         1.392   1.392   1.392   7.725   7.725   7.725   8.567   8.587   8.627 0.637   0.657   0.692 0.647   0.667   0.702
  18326         0.772   1.602   3.847   8.875   9.075   9.175   10.440   10.480   10.580 0.632   1.157   1.332 0.637   1.167   1.357
  18375         0.892   0.892   0.892   7.975   7.975   7.975   8.692   8.697   8.707 0.522   0.527   0.537 0.532   0.537   0.547
  18380         1.267   1.267   3.422   8.425   8.625   8.625   9.527   9.537   9.547 0.712   0.727   0.892 0.727   0.742   0.907
  18405         0.282   1.257   1.942   8.525   8.675   9.275   9.017   9.092   9.202 1.093   0.053   0.242 0.043   0.242   0.547
  18413         0.292   1.217   1.217   8.225   8.275   8.575   8.752   8.802   8.897 0.157   0.332   0.357 0.162   0.332   0.357
  18443         0.027   0.027   0.027   8.925   8.925   8.925   9.307   9.312   9.317 0.218   0.213   0.208 0.208   0.203   0.198
  1848         2.142   3.177   4.832   8.825   8.925   9.025   10.580   10.640   10.700 1.342   1.442   1.572 1.352   1.442   1.567
  1851         3.337   3.337   3.337   9.225   9.225   9.225   10.850   10.860   10.860 0.512   0.522   0.527 0.517   0.527   0.532
  18572         0.352   1.282   4.432   7.975   8.275   8.725   8.732   8.792   8.972 0.052   0.387   0.582 0.052   0.397   0.587
  18619         1.572   3.467   3.467   8.975   9.075   9.075   9.727   9.782   9.792 0.357   0.387   0.402 0.362   0.392   0.407
  1862         1.682   2.467   3.497   8.825   8.925   9.325   10.040   10.110   10.250 0.057   0.387   0.967 0.067   0.392   0.977
  18661         2.247   4.102   4.102   9.125   9.175   9.225   10.310   10.370   10.380 0.742   0.992   1.002 0.747   0.997   1.007
  18715         1.797   1.797   1.797   9.425   9.425   9.425   10.550   10.560   10.560 0.887   0.892   0.892 0.892   0.897   0.897
  1872         1.242   3.382   3.512   9.025   9.125   9.225   9.802   9.817   9.852 0.127   0.227   0.567 0.217   0.247   0.602
  18732         1.537   1.537   1.537   8.775   8.775   8.775   9.307   9.317   9.322 0.052   0.062   0.067 0.057   0.067   0.072
  18767         0.322   2.402   2.402   9.125   9.125   9.325   10.090   10.140   10.140 0.978   0.113   0.113 0.958   0.113   0.113
  18821         2.592   2.592   3.157   8.775   8.775   8.825   10.760   10.780   10.820 1.607   1.622   1.647 1.612   1.627   1.652
  1886         3.387   4.142   4.142   8.775   8.775   8.875   10.110   10.110   10.130 1.002   1.087   1.092 1.007   1.092   1.097
  18908         0.672   1.832   3.842   8.675   8.725   9.125   9.617   9.687   9.792 0.437   0.662   0.827 0.447   0.667   0.827
  18941         1.412   1.412   1.412   9.375   9.375   9.375   10.390   10.400   10.400 1.183   1.178   1.173 1.168   1.163   1.158
  18946         1.487   1.767   1.767   8.675   9.025   9.025   9.237   9.322   9.327 0.142   0.152   0.352 0.152   0.157   0.367
  190         0.212   0.212   0.212   9.425   9.425   9.425   9.672   9.677   9.687 0.893   0.893   0.883 0.873   0.873   0.863
  19133         2.987   2.987   2.987   8.325   8.325   8.325   8.922   8.927   8.932 0.412   0.417   0.422 0.412   0.417   0.422
  19136         0.782   0.797   4.482   8.675   8.825   8.925   9.807   9.837   9.902 0.767   0.797   1.007 0.777   0.802   1.012
  19176         0.407   0.407   0.407   8.675   8.675   8.675   9.127   9.137   9.142 0.227   0.242   0.247 0.232   0.247   0.252
  1918         0.832   1.032   1.742   9.325   9.475   9.575   10.460   10.560   10.600 0.117   0.217   0.542 0.132   0.217   0.547
  19202         1.527   2.577   3.857   8.575   8.775   8.875   9.117   9.147   9.177 0.012   0.177   0.362 0.027   0.187   0.372
  19422         2.277   2.587   3.852   8.825   9.025   9.175   10.370   10.440   10.470 1.007   1.142   1.262 1.012   1.147   1.267
  19508         4.897   4.897   4.897   8.525   8.525   8.525   10.670   10.670   10.670 1.987   1.987   1.987 1.987   1.987   1.987
  19633         1.142   1.257   2.747   8.575   8.825   8.975   9.942   9.992   10.070 0.847   0.907   1.162 0.852   0.917   1.162
  20066         0.237   0.237   0.237   8.575   8.575   8.575   9.252   9.252   9.252 0.467   0.467   0.467 0.477   0.477   0.477
  2013         1.377   2.307   2.937   8.875   8.875   9.025   9.802   9.822   9.852 0.577   0.607   0.627 0.582   0.617   0.927
  20168         0.892   2.132   3.677   8.525   8.625   8.825   9.942   9.967   9.997 0.947   1.147   1.197 0.957   1.157   1.207
  20261         1.192   1.192   2.432   8.875   9.025   9.025   9.592   9.612   9.627 0.442   0.462   0.872 0.447   0.467   0.872
  20344         0.957   1.542   3.392   8.625   8.725   8.825   9.617   9.632   9.717 0.232   0.712   0.797 0.727   0.807   0.972
  2046         1.052   1.537   4.222   8.575   8.775   8.875   9.892   9.942   9.967 0.682   0.982   1.142 0.817   0.992   1.147
  20539         1.187   1.227   3.577   8.425   8.525   8.625   9.427   9.457   9.472 0.677   0.692   0.817 0.682   0.697   0.822
  20627         0.702   0.957   1.322   8.625   8.625   8.725   9.477   9.497   9.592 0.632   0.652   0.807 0.642   0.662   0.812
  20639         2.342   3.212   3.487   8.925   8.975   9.175   10.600   10.640   10.670 1.332   1.392   1.497 1.332   1.402   1.502
  20663         1.282   1.282   1.637   8.425   8.425   8.525   9.022   9.027   9.052 0.367   0.372   0.382 0.377   0.387   0.397
  2068         1.217   1.217   1.217   8.975   8.975   8.975   9.042   9.042   9.042 0.163   0.163   0.163 0.153   0.153   0.153
  20860         1.752   2.077   2.077   8.675   8.675   8.875   8.907   8.947   8.957 0.127   0.137   0.822 0.127   0.137   0.602
  2096         2.212   2.297   3.917   8.725   8.825   8.975   9.417   9.437   9.532 0.062   0.327   0.492 0.067   0.342   0.507
  21         1.212   3.232   4.267   9.125   9.225   9.225   9.802   9.862   9.882 0.272   0.407   0.427 0.277   0.412   0.437
  2100         1.257   1.927   2.122   8.575   8.575   8.575   9.117   9.132   9.147 0.337   0.362   0.432 0.337   0.367   0.432
  2102         0.272   1.022   1.022   8.525   8.525   9.075   9.212   9.212   9.392 0.172   0.502   0.502 0.172   0.507   0.507
  21038         1.872   3.102   3.717   8.775   8.875   9.175   10.350   10.380   10.440 1.057   1.217   1.267 0.982   1.222   1.267
  21174         1.237   1.257   1.257   8.975   9.075   9.275   9.447   9.522   9.647 0.082   0.122   0.252 0.082   0.122   0.257
  21201         0.532   0.532   3.247   9.075   9.075   9.125   9.172   9.227   9.242 0.258   0.178   0.163 0.248   0.168   0.153
  21226         1.197   1.687   1.802   8.825   8.925   9.025   9.402   9.427   9.447 0.167   0.292   0.362 0.177   0.297   0.367
  21315         0.097   0.097   1.377   8.225   8.325   8.325   8.772   8.777   8.807 0.858   0.848   0.337 0.332   0.797   0.802
  21329         3.427   3.687   4.272   8.575   8.575   8.575   9.892   9.907   9.917 0.427   0.452   0.507 0.447   0.472   0.512
  21379         0.167   0.167   0.167   8.375   8.375   8.375   9.507   9.517   9.522 0.937   0.947   0.952 0.942   0.952   0.957
  2149         0.137   0.137   0.137   8.975   8.975   8.975   8.907   8.927   8.927 0.147   0.167   0.167 0.078   0.058   0.058
  21708         3.962   3.962   3.962   8.775   8.775   8.775   10.730   10.730   10.730 1.782   1.782   1.782 1.782   1.782   1.782
  21772         1.717   1.717   1.717   9.325   9.325   9.325   10.780   10.790   10.790 0.448   0.443   0.443 0.433   0.428   0.428
  21894         3.862   3.862   3.862   9.125   9.125   9.125   10.490   10.490   10.490 0.278   0.278   0.278 0.273   0.273   0.273
  21926         2.107   2.107   2.107   9.175   9.175   9.175   10.900   10.900   10.910 0.337   0.337   0.347 0.352   0.352   0.362
  21963         0.842   3.267   4.082   8.475   8.725   8.875   9.277   9.292   9.332 0.262   0.402   0.627 0.272   0.412   0.627
  21971         1.392   1.392   1.392   9.225   9.225   9.225   9.262   9.267   9.277 1.398   1.393   1.383 1.393   1.388   1.378
  22002         4.062   4.062   4.062   9.475   9.475   9.475   11.380   11.380   11.380 0.163   0.163   0.158 0.143   0.143   0.138
  22059         2.512   2.587   3.537   9.225   9.275   9.475   10.770   10.860   10.900 0.302   0.687   0.812 0.312   0.697   0.817
  22173         0.137   0.217   0.342   9.275   9.375   9.475   10.050   10.130   10.230 0.212   0.382   0.567 0.227   0.392   0.567
  22279         3.342   3.382   3.382   8.875   8.875   9.075   10.500   10.510   10.520 0.652   1.477   1.477 0.662   1.477   1.477
  2228         1.987   2.677   3.072   9.025   9.225   9.275   10.530   10.560   10.650 0.992   1.112   1.152 1.002   1.117   1.152
  22312         0.267   0.267   0.267   7.875   7.875   7.875   8.292   8.302   8.312 0.222   0.232   0.242 0.232   0.242   0.252
  22343         0.967   1.222   2.382   9.175   9.175   9.275   9.932   9.947   10.040 0.327   0.492   0.547 0.332   0.502   0.552
  22371         2.097   3.022   3.882   8.625   8.775   8.925   10.820   10.870   10.900 1.767   1.867   2.037 1.777   1.902   2.047
  22385         2.172   3.207   4.187   8.625   8.725   8.875   10.130   10.140   10.160 1.147   1.227   1.282 1.152   1.232   1.297
  22456         2.302   2.722   3.977   8.975   9.075   9.225   10.540   10.570   10.600 1.082   1.172   1.372 1.097   1.222   1.407
  22632         1.217   1.217   1.217   7.925   7.925   7.925   8.827   8.832   8.842 0.707   0.717   0.722 0.717   0.727   0.732
  22697         1.027   1.532   2.792   8.825   8.825   8.975   9.112   9.137   9.157 0.007   0.082   0.132 0.012   0.087   0.132
  22727         0.797   0.797   0.797   9.025   9.025   9.025   9.077   9.077   9.077 0.093   0.093   0.093 0.088   0.088   0.088
  22795         4.612   4.612   4.612   9.025   9.025   9.025   10.210   10.210   10.210 0.012   0.012   0.017 0.012   0.012   0.017
  22804         0.307   0.557   1.372   8.525   8.725   8.775   9.202   9.267   9.327 0.217   0.427   0.487 0.232   0.427   0.492
  22833         1.277   1.602   1.772   8.875   9.075   9.325   9.512   9.547   9.647 1.288   0.463   0.417 1.278   0.458   0.422
  22834         3.277   3.632   3.632   8.725   8.775   8.775   10.600   10.650   10.650 0.597   0.642   0.642 0.602   1.782   1.782
  22847         2.027   2.027   2.027   9.275   9.275   9.275   10.290   10.320   10.330 0.328   0.318   0.308 0.318   0.308   0.298
  22857         0.697   0.887   1.817   8.925   9.025   9.125   9.917   9.957   10.010 0.527   0.647   0.737 0.537   0.647   0.747
  22919         4.352   4.352   4.352   8.925   8.925   8.925   10.750   10.750   10.750 0.362   0.362   0.362 0.372   0.372   0.372
  23053         0.842   1.392   3.237   8.325   8.525   8.725   9.942   9.992   10.040 1.097   1.282   1.447 1.102   1.292   1.452
  23086         1.307   1.307   1.307   9.425   9.425   9.425   9.407   9.432   9.442 0.647   0.662   0.672 0.647   0.662   0.672
  23156         0.527   0.527   0.527   9.125   9.125   9.125   9.432   9.432   9.437 0.032   0.032   0.037 0.032   0.032   0.037
  23250         1.217   2.457   5.697   9.025   9.275   9.275   9.687   9.787   9.802 0.118   0.287   0.342 0.108   0.287   0.347
  23316         1.947   3.037   4.542   8.975   9.025   9.225   10.100   10.110   10.180 0.103   0.058   0.537 0.098   0.053   0.537
  23351         0.222   0.222   0.222   9.425   9.425   9.425   9.652   9.657   9.662 0.503   0.498   0.493 0.493   0.488   0.483
  23441         2.432   2.817   3.332   8.825   9.075   9.275   10.300   10.330   10.390 0.887   0.922   1.172 0.907   0.942   1.092
  23451         0.427   0.942   0.942   8.825   8.825   9.025   9.267   9.287   9.382 0.227   0.292   0.307 0.227   0.292   0.307
  23491         0.677   0.677   0.677   9.375   9.375   9.375   9.807   9.812   9.817 0.748   0.743   0.738 0.738   0.733   0.728
  23570         2.712   2.712   2.712   9.125   9.125   9.125   9.382   9.387   9.392 0.073   0.063   0.048 0.782   0.792   0.802
  23579         2.477   2.477   2.477   8.925   8.925   8.925   10.460   10.460   10.460 0.252   0.252   0.252 0.262   0.262   0.262
  23685         0.357   1.237   3.147   8.275   8.575   8.625   9.297   9.437   9.472 0.662   0.687   0.832 0.667   0.687   0.837
  23720         0.977   1.127   1.127   8.675   8.675   8.675   8.992   8.997   9.012 0.113   0.103   0.077 0.127   0.182   0.187
  23761         2.072   2.072   3.957   8.925   9.425   9.425   10.580   10.780   10.790 0.267   0.282   0.977 0.282   0.297   0.987
  23795         0.662   1.447   1.447   9.275   9.475   9.475   10.460   10.710   10.730 0.168   0.162   0.177 0.158   0.172   0.187
  23817         0.722   0.927   4.272   8.125   8.175   8.175   8.972   9.017   9.032 0.642   0.667   0.687 0.642   0.667   0.687
  23844         0.072   1.092   1.092   8.475   8.475   9.025   9.407   9.412   9.662 0.292   0.687   0.692 0.302   0.702   0.707
  23851         0.482   0.482   0.482   8.375   8.375   8.375   8.752   8.757   8.767 0.212   0.217   0.222 0.217   0.222   0.227
  23855         1.947   2.117   3.382   8.825   8.875   9.075   10.040   10.060   10.090 0.797   0.877   0.957 0.807   0.877   0.967
  23882         1.282   3.087   3.087   9.025   9.075   9.325   9.452   9.477   9.687 0.528   0.503   0.212 0.523   0.498   0.217
  239         0.192   0.192   0.232   9.025   9.025   9.075   9.222   9.237   9.297 0.113   0.003   0.017 0.013   0.007   0.037
  23903         0.272   0.272   0.272   8.375   8.375   8.375   8.922   8.927   8.932 0.322   0.327   0.332 0.332   0.337   0.342
  23927         2.042   2.307   4.137   9.075   9.275   9.425   10.140   10.340   10.460 0.143   0.118   0.662 0.128   0.103   0.677
  23941         0.917   1.067   1.067   8.225   8.225   8.575   8.977   8.987   9.067 0.317   0.527   0.542 0.322   0.542   0.557
  24066         0.407   0.407   0.407   8.325   8.325   8.325   8.837   8.847   8.857 0.302   0.312   0.322 0.312   0.322   0.332
  24130         0.752   1.102   1.747   9.175   9.375   9.425   10.680   10.880   10.930 0.103   0.302   0.417 0.088   0.312   0.422
  24144         1.127   1.127   2.757   8.525   8.825   8.825   9.167   9.182   9.207 0.157   0.172   0.377 0.162   0.177   0.387
  24185         0.717   1.377   2.487   9.025   9.125   9.275   10.270   10.320   10.370 0.817   0.927   1.027 0.827   0.932   1.017
  24257         0.617   0.942   2.072   8.525   8.825   9.075   9.497   9.542   9.657 0.522   0.572   0.807 0.557   0.587   0.807
  24313         1.157   1.157   1.157   8.675   8.675   8.675   9.707   9.707   9.717 0.268   0.268   0.258 0.258   0.258   0.248
  24316         1.627   3.067   3.177   8.725   8.825   8.975   10.270   10.290   10.310 1.062   1.292   1.377 1.072   1.297   1.382
  24336         2.602   2.602   2.602   9.275   9.275   9.275   9.077   9.077   9.087 1.028   1.028   1.018 1.023   1.023   1.013
