# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 
  3032         1.232   1.232   1.232   7.925   7.925   7.925   9.882   9.892   9.937 1.762   1.777   1.792 1.772   1.782   1.797
  30371         0.267   0.452   0.452   7.875   8.725   8.725   8.582   8.777   8.832 0.502   0.772   0.827 0.512   0.662   0.707
  3066         0.357   0.957   3.162   7.875   8.125   8.325   8.812   8.942   9.032 0.442   0.632   0.767 0.447   0.647   0.767
  3209         0.367   0.367   0.367   8.275   8.275   8.275   9.637   9.647   9.662 1.202   1.212   1.227 1.207   1.217   1.232
  322         0.287   0.437   0.587   8.025   8.275   8.425   9.117   9.227   9.372 0.747   0.807   0.917 0.752   0.807   0.932
  3374         1.687   1.687   1.687   8.025   8.025   8.025   9.167   9.192   9.207 0.962   0.982   0.997 0.967   0.987   1.002
  3437         0.357   0.672   0.672   8.075   8.075   8.225   9.192   9.232   9.352 0.807   0.942   0.967 0.807   0.957   0.982
  3496         0.157   0.157   0.222   8.275   8.375   8.375   9.402   9.462   9.472 0.897   0.907   0.932 0.902   0.912   0.947
  3518         1.347   3.392   4.877   8.625   8.725   8.775   9.997   10.020   10.060 1.062   1.132   1.222 1.067   1.137   1.227
  3738         0.287   0.287   2.947   8.025   8.275   8.325   9.102   9.127   9.192 0.652   0.677   0.897 0.662   0.682   0.912
  3749         2.502   2.502   2.502   7.875   7.875   7.875   8.977   8.987   8.997 0.877   0.887   0.897 0.892   0.902   0.912
  3759         0.222   0.957   2.487   7.975   8.325   8.725   8.807   8.997   9.247 0.267   0.447   0.662 0.292   0.457   0.667
  3789         0.367   0.367   0.467   8.175   8.275   8.275   9.407   9.502   9.512 1.012   1.022   1.037 1.017   1.027   1.042
  3959         0.157   0.207   0.207   7.675   7.675   8.375   8.747   8.762   9.277 0.712   0.837   0.857 0.717   0.847   0.862
  404         0.572   1.052   2.412   8.375   8.625   8.825   9.302   9.427   9.532 0.482   0.617   0.857 0.492   0.642   0.867
  4165         0.172   0.197   0.307   8.375   8.675   8.825   9.317   9.537   9.677 0.652   0.697   0.752 0.662   0.702   0.757
  4219         1.917   4.132   4.132   7.875   8.175   8.325   10.110   10.230   10.240 1.737   1.857   2.037 1.747   1.867   2.047
  4277         0.237   2.002   4.032   7.825   8.375   8.475   8.727   8.907   9.087 0.287   0.512   0.742 0.297   0.517   0.752
  4386         0.562   0.997   2.407   8.425   8.625   8.725   9.327   9.402   9.482 0.502   0.592   0.757 0.512   0.602   0.762
  444         0.022   0.167   0.212   8.125   8.225   8.825   8.942   8.977   9.072 0.227   0.622   0.662 0.607   0.642   0.712
  4654         0.577   0.992   1.197   8.125   8.225   8.275   9.597   9.642   9.707 1.057   1.132   1.292 1.062   1.142   1.302
  4773         0.552   0.552   0.552   8.625   8.625   8.625   9.452   9.482   9.512 1.882   1.912   1.942 1.057   1.087   1.117
  4821         2.837   2.837   2.837   8.775   8.775   8.775   10.470   10.490   10.500 0.712   0.722   0.732 1.397   1.412   1.422
  489         1.067   1.112   2.312   8.525   8.575   8.625   10.340   10.370   10.430 1.547   1.582   1.672 1.557   1.592   1.682
  490         0.687   1.577   3.452   8.275   8.725   8.875   9.812   9.997   10.140 0.972   1.137   1.352 0.992   1.152   1.367
  5013         0.182   0.307   0.307   7.975   7.975   8.225   8.987   9.002   9.162 0.742   0.837   0.852 0.747   0.842   0.857
  5026         0.122   0.122   0.122   8.075   8.075   8.175   8.762   8.777   8.837 0.472   0.502   0.517 0.477   0.507   0.522
  5077         0.177   0.357   2.132   7.975   8.175   8.625   8.967   9.057   9.362 0.587   0.677   0.857 0.592   0.687   0.867
  5087         0.287   0.477   0.477   8.275   8.275   8.425   9.507   9.522   9.657 1.022   1.047   1.077 1.032   1.057   1.082
  5088         0.922   0.922   0.922   7.775   7.775   7.775   9.297   9.327   9.357 1.317   1.347   1.377 1.322   1.352   1.382
  5107         0.682   2.272   4.432   8.325   8.475   8.575   9.267   9.342   9.372 0.627   0.712   0.827 0.627   0.717   0.837
  5113         0.517   0.532   1.012   8.325   8.475   8.525   9.312   9.332   9.347 0.642   0.677   0.832 0.647   0.687   0.837
  5278         1.172   1.172   1.172   7.875   7.875   7.875   9.417   9.427   9.432 1.312   1.322   1.327 1.322   1.332   1.337
  5319         0.387   0.522   1.027   7.875   8.075   8.125   8.862   8.887   8.917 0.582   0.607   0.797 0.592   0.612   0.797
  5559         0.487   0.487   0.487   8.875   8.875   8.875   9.732   9.752   9.767 1.452   1.472   1.487 1.052   1.067   1.087
  5652         2.147   3.367   3.612   8.575   8.675   8.825   10.730   10.780   10.830 1.717   1.832   2.022 1.727   1.837   2.027
  5868         0.967   0.967   0.967   8.325   8.325   8.325   9.972   9.982   9.992 1.447   1.457   1.467 1.452   1.462   1.472
  5966         0.302   0.302   0.302   7.925   7.925   7.925   9.132   9.137   9.147 1.002   1.007   1.017 1.002   1.007   1.017
  600         0.452   1.057   4.412   8.175   8.175   8.275   9.117   9.242   9.392 0.692   0.797   1.032 0.702   0.802   1.037
  6178         0.222   0.222   0.222   8.275   8.275   8.275   9.487   9.497   9.507 0.927   0.937   0.952 0.937   0.947   0.962
  6192         1.357   1.777   2.817   8.175   8.225   8.325   9.432   9.512   9.532 1.017   1.107   1.152 1.027   1.112   1.162
  6433         1.312   2.457   2.997   8.275   8.425   8.575   9.687   9.762   9.797 0.892   1.122   1.267 1.052   1.127   1.272
  6572         0.352   0.352   1.667   8.275   8.425   8.425   9.442   9.452   9.482 0.822   0.832   0.937 0.827   0.837   0.942
  687         1.417   1.552   2.617   8.075   8.275   8.425   10.060   10.110   10.160 0.377   1.607   1.812 1.547   1.672   1.817
  693         0.117   0.177   0.227   8.675   8.925   8.925   9.157   9.557   9.617 0.252   0.342   0.397 0.267   0.352   0.402
  6954         0.722   1.167   1.962   8.075   8.075   8.375   9.962   9.982   10.010 1.447   1.677   1.707 1.462   1.682   1.712
  6959         0.302   0.322   2.847   7.825   8.075   8.075   8.817   8.957   8.977 0.657   0.677   0.937 0.662   0.682   0.937
  7052         0.222   0.242   2.037   8.325   8.575   8.725   9.387   9.452   9.537 0.642   0.657   0.832 0.647   0.662   0.842
  7100         0.247   0.247   0.247   8.875   8.875   8.875   9.687   9.697   9.702 0.627   0.637   0.642 0.632   0.642   0.647
  7355         0.887   1.602   2.752   8.725   8.875   8.975   9.887   9.937   9.992 0.562   0.767   0.952 0.607   0.797   1.052
  7480         0.367   3.077   3.077   7.875   7.875   8.425   9.117   9.132   9.227 0.268   1.052   1.067 0.922   1.067   1.082
  754         0.312   0.312   0.312   7.775   7.775   7.775   8.707   8.727   8.742 0.737   0.757   0.772 0.742   0.762   0.777
  7545         2.692   4.292   5.092   8.075   8.075   8.275   9.522   9.627   9.667 0.228   1.197   1.377 1.372   1.417   1.557
  7881         0.877   1.197   2.942   8.775   8.925   8.925   10.170   10.200   10.230 1.042   1.162   1.202 1.047   1.167   1.207
  8193         1.557   2.527   4.167   8.675   8.775   8.875   9.907   10.000   10.080 0.857   0.977   1.102 0.932   1.012   1.167
  8231         0.992   1.242   2.172   8.275   8.275   8.425   9.857   9.882   9.987 1.342   1.377   1.392 1.347   1.387   1.407
  8971         0.512   0.692   1.217   8.275   8.275   8.575   9.222   9.257   9.372 0.602   0.762   0.812 0.612   0.777   0.822
  9297         1.907   3.012   3.012   7.725   8.125   8.125   8.992   9.107   9.127 0.797   0.817   1.047 0.807   0.827   1.057
  9551         0.517   0.517   0.517   7.925   7.925   7.925   8.937   8.947   8.952 0.812   0.822   0.827 0.817   0.827   0.832
  9981         0.517   0.517   0.517   7.925   7.925   7.925   8.762   8.782   8.807 0.627   0.657   0.672 0.627   0.657   0.677
